"COUNTRY";"YEAR";"SPECIMEN";"GENDER";"ORIGIN";"AGEGROUP";"NUMSAMPLEDPATIENTS";"BATCHID"
"ZAF";"2014";"BLOOD";"F";"UNK";"35<44";"3190";"DS1"
"ZAF";"2014";"BLOOD";"F";"CO";"35<44";"43";"DS1"
"ZAF";"2014";"BLOOD";"F";"UNK";"45<54";"2384";"DS1"
"ZAF";"2014";"BLOOD";"F";"HO";"45<54";"4";"DS1"
"ZAF";"2014";"BLOOD";"F";"CO";"45<54";"24";"DS1"
"ZAF";"2014";"BLOOD";"F";"UNK";"55<64";"2182";"DS1"
"ZAF";"2014";"BLOOD";"F";"HO";"55<64";"2";"DS1"
"ZAF";"2014";"BLOOD";"F";"CO";"55<64";"14";"DS1"
"ZAF";"2014";"BLOOD";"F";"UNK";"65<74";"1720";"DS1"
"ZAF";"2014";"BLOOD";"F";"CO";"65<74";"13";"DS1"
"ZAF";"2014";"BLOOD";"F";"UNK";"75<84";"1036";"DS1"
"ZAF";"2014";"BLOOD";"F";"HO";"75<84";"1";"DS1"
"ZAF";"2014";"BLOOD";"F";"CO";"75<84";"4";"DS1"
"ZAF";"2014";"BLOOD";"F";"CO";"85<";"5";"DS1"
"IRN";"2017";"BLOOD";"M";"UNK";"<1";"";"DS1"
"IRN";"2017";"BLOOD";"M";"UNK";"35<44";"";"DS1"
"IRN";"2017";"BLOOD";"M";"UNK";"45<54";"";"DS1"
"IRN";"2017";"BLOOD";"M";"UNK";"55<64";"";"DS1"
"IRN";"2017";"BLOOD";"M";"UNK";"65<74";"";"DS1"
"IRN";"2017";"BLOOD";"M";"UNK";"75<84";"";"DS1"
"IRN";"2017";"BLOOD";"M";"UNK";"85<";"";"DS1"
"IRN";"2017";"BLOOD";"F";"UNK";"25<34";"";"DS1"
"IRN";"2017";"BLOOD";"F";"UNK";"35<44";"";"DS1"
"IRN";"2017";"BLOOD";"F";"UNK";"45<54";"";"DS1"
"IRN";"2017";"BLOOD";"F";"UNK";"55<64";"";"DS1"
"IRN";"2017";"BLOOD";"F";"UNK";"65<74";"";"DS1"
"IRN";"2017";"BLOOD";"F";"UNK";"75<84";"";"DS1"
"IRN";"2017";"URINE";"M";"UNK";"01<04";"";"DS1"
"IRN";"2017";"URINE";"M";"UNK";"<1";"";"DS1"
"IRN";"2017";"URINE";"M";"UNK";"05<14";"";"DS1"
"IRN";"2017";"URINE";"M";"UNK";"25<34";"";"DS1"
"IRN";"2017";"URINE";"M";"UNK";"35<44";"";"DS1"
"IRN";"2017";"URINE";"M";"UNK";"45<54";"";"DS1"
"IRN";"2017";"URINE";"M";"UNK";"55<64";"";"DS1"
"IRN";"2017";"URINE";"M";"UNK";"65<74";"";"DS1"
"IRN";"2017";"URINE";"M";"UNK";"75<84";"";"DS1"
"IRN";"2017";"URINE";"M";"UNK";"85<";"";"DS1"
"IRN";"2017";"URINE";"F";"UNK";"<1";"";"DS1"
"IRN";"2017";"URINE";"F";"UNK";"05<14";"";"DS1"
"IRN";"2017";"URINE";"F";"UNK";"15<24";"";"DS1"
"IRN";"2017";"URINE";"F";"UNK";"25<34";"";"DS1"
"IRN";"2017";"URINE";"F";"UNK";"35<44";"";"DS1"
"IRN";"2017";"URINE";"F";"UNK";"45<54";"";"DS1"
"IRN";"2017";"URINE";"F";"UNK";"55<64";"";"DS1"
"IRN";"2017";"URINE";"F";"UNK";"65<74";"";"DS1"
"IRN";"2017";"URINE";"F";"UNK";"75<84";"";"DS1"
"IRN";"2017";"URINE";"F";"UNK";"85<";"";"DS1"
"GEO";"2016";"STOOL";"M";"CO";"01<04";"";"CAESAR"
"GEO";"2016";"STOOL";"M";"CO";"<1";"";"CAESAR"
"GEO";"2016";"STOOL";"M";"HO";"05<14";"";"CAESAR"
"GEO";"2016";"STOOL";"M";"CO";"05<14";"";"CAESAR"
"GEO";"2016";"STOOL";"M";"CO";"25<34";"";"CAESAR"
"GEO";"2016";"STOOL";"M";"HO";"35<44";"";"CAESAR"
"GEO";"2016";"STOOL";"M";"CO";"35<44";"";"CAESAR"
"GEO";"2016";"STOOL";"M";"CO";"45<54";"";"CAESAR"
"GEO";"2016";"STOOL";"M";"CO";"75<84";"";"CAESAR"
"GEO";"2016";"STOOL";"F";"HO";"01<04";"";"CAESAR"
"GEO";"2016";"STOOL";"F";"CO";"01<04";"";"CAESAR"
"GEO";"2016";"STOOL";"F";"CO";"<1";"";"CAESAR"
"GEO";"2016";"STOOL";"F";"HO";"05<14";"";"CAESAR"
"GEO";"2016";"STOOL";"F";"CO";"05<14";"";"CAESAR"
"GEO";"2016";"STOOL";"F";"CO";"15<24";"";"CAESAR"
"GEO";"2016";"STOOL";"F";"CO";"25<34";"";"CAESAR"
"GEO";"2016";"STOOL";"F";"CO";"35<44";"";"CAESAR"
"GEO";"2016";"STOOL";"F";"HO";"45<54";"";"CAESAR"
"GEO";"2016";"STOOL";"F";"CO";"65<74";"";"CAESAR"
"GEO";"2016";"STOOL";"F";"CO";"75<84";"";"CAESAR"
"GEO";"2016";"GENITAL";"UNK";"CO";"UNK";"";"CAESAR"
"TUN";"2016";"BLOOD";"M";"UNK";"UNK";"";"DS5"
"TUN";"2016";"BLOOD";"F";"UNK";"UNK";"";"DS5"
"TUN";"2016";"BLOOD";"UNK";"UNK";"UNK";"";"DS5"
"TUN";"2016";"URINE";"M";"UNK";"UNK";"";"DS5"
"TUN";"2016";"URINE";"F";"UNK";"UNK";"";"DS5"
"TUN";"2016";"URINE";"UNK";"UNK";"UNK";"";"DS5"
"BHR";"2016";"BLOOD";"M";"UNK";"<1";"";"DS1"
"BHR";"2016";"BLOOD";"M";"UNK";"05<14";"";"DS1"
"BHR";"2016";"BLOOD";"M";"UNK";"25<34";"";"DS1"
"BHR";"2016";"BLOOD";"M";"UNK";"35<44";"";"DS1"
"BHR";"2016";"BLOOD";"M";"UNK";"45<54";"";"DS1"
"BHR";"2016";"BLOOD";"M";"UNK";"55<64";"";"DS1"
"BHR";"2016";"BLOOD";"M";"UNK";"65<74";"";"DS1"
"BHR";"2016";"BLOOD";"M";"UNK";"75<84";"";"DS1"
"BHR";"2016";"BLOOD";"M";"UNK";"85<";"";"DS1"
"BHR";"2016";"BLOOD";"F";"UNK";"05<14";"";"DS1"
"BHR";"2016";"BLOOD";"F";"UNK";"25<34";"";"DS1"
"BHR";"2016";"BLOOD";"F";"UNK";"35<44";"";"DS1"
"BHR";"2016";"BLOOD";"F";"UNK";"45<54";"";"DS1"
"BHR";"2016";"BLOOD";"F";"UNK";"55<64";"";"DS1"
"BHR";"2016";"BLOOD";"F";"UNK";"65<74";"";"DS1"
"BHR";"2016";"BLOOD";"F";"UNK";"75<84";"";"DS1"
"NOR";"2016";"URINE";"M";"UNK";"UNK";"1";"DS2"
"NOR";"2016";"URINE";"M";"UNK";"01<04";"12";"DS2"
"NOR";"2016";"URINE";"M";"UNK";"<1";"5";"DS2"
"NOR";"2016";"URINE";"M";"UNK";"05<14";"1";"DS2"
"NOR";"2016";"URINE";"M";"UNK";"15<24";"2";"DS2"
"NOR";"2016";"URINE";"M";"UNK";"25<34";"7";"DS2"
"NOR";"2016";"URINE";"M";"UNK";"35<44";"25";"DS2"
"NOR";"2016";"URINE";"M";"UNK";"45<54";"26";"DS2"
"NOR";"2016";"URINE";"M";"UNK";"55<64";"68";"DS2"
"NOR";"2016";"URINE";"M";"UNK";"65<74";"119";"DS2"
"NOR";"2016";"URINE";"M";"UNK";"75<84";"125";"DS2"
"NOR";"2016";"URINE";"M";"UNK";"85<";"78";"DS2"
"NOR";"2016";"URINE";"F";"UNK";"UNK";"4";"DS2"
"NOR";"2016";"URINE";"F";"UNK";"01<04";"25";"DS2"
"NOR";"2016";"URINE";"F";"UNK";"<1";"4";"DS2"
"NOR";"2016";"URINE";"F";"UNK";"05<14";"66";"DS2"
"NOR";"2016";"URINE";"F";"UNK";"15<24";"81";"DS2"
"NOR";"2016";"URINE";"F";"UNK";"25<34";"116";"DS2"
"NOR";"2016";"URINE";"F";"UNK";"35<44";"130";"DS2"
"NOR";"2016";"URINE";"F";"UNK";"45<54";"148";"DS2"
"NOR";"2016";"URINE";"F";"UNK";"55<64";"221";"DS2"
"NOR";"2016";"URINE";"F";"UNK";"65<74";"348";"DS2"
"NOR";"2016";"URINE";"F";"UNK";"75<84";"436";"DS2"
"NOR";"2016";"URINE";"F";"UNK";"85<";"381";"DS2"
"NOR";"2016";"URINE";"UNK";"UNK";"35<44";"1";"DS2"
"NOR";"2016";"URINE";"UNK";"UNK";"75<84";"3";"DS2"
"NOR";"2016";"URINE";"UNK";"UNK";"85<";"1";"DS2"
"NOR";"2016";"GENITAL";"M";"UNK";"UNK";"148";"DS3"
"NOR";"2016";"GENITAL";"F";"UNK";"UNK";"37";"DS3"
"NOR";"2016";"GENITAL";"UNK";"UNK";"UNK";"91";"DS3"
"JPN";"2014";"BLOOD";"M";"HO";"01<04";"8102";"DS1"
"JPN";"2014";"BLOOD";"M";"CO";"01<04";"15689";"DS1"
"JPN";"2014";"BLOOD";"M";"HO";"<1";"11944";"DS1"
"JPN";"2014";"BLOOD";"M";"CO";"<1";"8225";"DS1"
"JPN";"2014";"BLOOD";"M";"HO";"05<14";"5080";"DS1"
"JPN";"2014";"BLOOD";"M";"CO";"05<14";"7599";"DS1"
"JPN";"2014";"BLOOD";"M";"HO";"15<24";"4193";"DS1"
"JPN";"2014";"BLOOD";"M";"CO";"15<24";"3773";"DS1"
"JPN";"2014";"BLOOD";"M";"HO";"25<34";"5013";"DS1"
"JPN";"2014";"BLOOD";"M";"CO";"25<34";"4695";"DS1"
"JPN";"2014";"BLOOD";"M";"HO";"35<44";"9089";"DS1"
"JPN";"2014";"BLOOD";"M";"CO";"35<44";"6730";"DS1"
"JPN";"2014";"BLOOD";"M";"HO";"45<54";"14329";"DS1"
"JPN";"2014";"BLOOD";"M";"CO";"45<54";"7937";"DS1"
"JPN";"2014";"BLOOD";"M";"HO";"55<64";"31612";"DS1"
"JPN";"2014";"BLOOD";"M";"CO";"55<64";"14305";"DS1"
"JPN";"2014";"BLOOD";"M";"HO";"65<74";"58454";"DS1"
"JPN";"2014";"BLOOD";"M";"CO";"65<74";"27122";"DS1"
"JPN";"2014";"BLOOD";"M";"HO";"75<84";"60425";"DS1"
"JPN";"2014";"BLOOD";"M";"CO";"75<84";"35274";"DS1"
"JPN";"2014";"BLOOD";"M";"HO";"85<";"24584";"DS1"
"JPN";"2014";"BLOOD";"M";"CO";"85<";"19185";"DS1"
"JPN";"2014";"BLOOD";"F";"HO";"01<04";"6548";"DS1"
"JPN";"2014";"BLOOD";"F";"CO";"01<04";"12780";"DS1"
"JPN";"2014";"BLOOD";"F";"HO";"<1";"8271";"DS1"
"JPN";"2014";"BLOOD";"F";"CO";"<1";"6119";"DS1"
"JPN";"2014";"BLOOD";"F";"HO";"05<14";"3838";"DS1"
"JPN";"2014";"BLOOD";"F";"CO";"05<14";"5880";"DS1"
"JPN";"2014";"BLOOD";"F";"HO";"15<24";"3297";"DS1"
"JPN";"2014";"BLOOD";"F";"CO";"15<24";"3533";"DS1"
"JPN";"2014";"BLOOD";"F";"HO";"25<34";"4712";"DS1"
"JPN";"2014";"BLOOD";"F";"CO";"25<34";"4578";"DS1"
"JPN";"2014";"BLOOD";"F";"HO";"35<44";"6904";"DS1"
"JPN";"2014";"BLOOD";"F";"CO";"35<44";"5377";"DS1"
"JPN";"2014";"BLOOD";"F";"HO";"45<54";"9622";"DS1"
"JPN";"2014";"BLOOD";"F";"CO";"45<54";"5778";"DS1"
"JPN";"2014";"BLOOD";"F";"HO";"55<64";"16606";"DS1"
"JPN";"2014";"BLOOD";"F";"CO";"55<64";"8608";"DS1"
"JPN";"2014";"BLOOD";"F";"HO";"65<74";"29916";"DS1"
"JPN";"2014";"BLOOD";"F";"CO";"65<74";"15469";"DS1"
"JPN";"2014";"BLOOD";"F";"HO";"75<84";"40526";"DS1"
"JPN";"2014";"BLOOD";"F";"CO";"75<84";"24573";"DS1"
"JPN";"2014";"BLOOD";"F";"HO";"85<";"31721";"DS1"
"JPN";"2014";"BLOOD";"F";"CO";"85<";"24818";"DS1"
"JPN";"2014";"URINE";"M";"HO";"01<04";"2235";"DS1"
"JPN";"2014";"URINE";"M";"CO";"01<04";"4073";"DS1"
"JPN";"2014";"URINE";"M";"HO";"<1";"3177";"DS1"
"JPN";"2014";"URINE";"M";"CO";"<1";"5031";"DS1"
"JPN";"2014";"URINE";"M";"HO";"05<14";"1569";"DS1"
"JPN";"2014";"URINE";"M";"CO";"05<14";"3263";"DS1"
"JPN";"2014";"URINE";"M";"HO";"15<24";"1199";"DS1"
"JPN";"2014";"URINE";"M";"CO";"15<24";"3635";"DS1"
"JPN";"2014";"URINE";"M";"HO";"25<34";"1541";"DS1"
"JPN";"2014";"URINE";"M";"CO";"25<34";"5392";"DS1"
"JPN";"2014";"URINE";"M";"HO";"35<44";"3076";"DS1"
"JPN";"2014";"URINE";"M";"CO";"35<44";"8015";"DS1"
"JPN";"2014";"URINE";"M";"HO";"45<54";"5298";"DS1"
"JPN";"2014";"URINE";"M";"CO";"45<54";"10403";"DS1"
"JPN";"2014";"URINE";"M";"HO";"55<64";"11999";"DS1"
"JPN";"2014";"URINE";"M";"CO";"55<64";"20925";"DS1"
"JPN";"2014";"URINE";"M";"HO";"65<74";"25503";"DS1"
"JPN";"2014";"URINE";"M";"CO";"65<74";"46218";"DS1"
"JPN";"2014";"URINE";"M";"HO";"75<84";"30699";"DS1"
"JPN";"2014";"URINE";"M";"CO";"75<84";"50307";"DS1"
"JPN";"2014";"URINE";"M";"HO";"85<";"15834";"DS1"
"JPN";"2014";"URINE";"M";"CO";"85<";"21274";"DS1"
"JPN";"2014";"URINE";"F";"HO";"01<04";"2147";"DS1"
"JPN";"2014";"URINE";"F";"CO";"01<04";"4381";"DS1"
"JPN";"2014";"URINE";"F";"HO";"<1";"2268";"DS1"
"JPN";"2014";"URINE";"F";"CO";"<1";"3190";"DS1"
"JPN";"2014";"URINE";"F";"HO";"05<14";"1560";"DS1"
"JPN";"2014";"URINE";"F";"CO";"05<14";"4498";"DS1"
"JPN";"2014";"URINE";"F";"HO";"15<24";"1535";"DS1"
"JPN";"2014";"URINE";"F";"CO";"15<24";"6774";"DS1"
"JPN";"2014";"URINE";"F";"HO";"25<34";"2511";"DS1"
"JPN";"2014";"URINE";"F";"CO";"25<34";"9690";"DS1"
"JPN";"2014";"URINE";"F";"HO";"35<44";"3542";"DS1"
"JPN";"2014";"URINE";"F";"CO";"35<44";"11669";"DS1"
"JPN";"2014";"URINE";"F";"HO";"45<54";"4862";"DS1"
"JPN";"2014";"URINE";"F";"CO";"45<54";"13703";"DS1"
"JPN";"2014";"URINE";"F";"HO";"55<64";"8678";"DS1"
"JPN";"2014";"URINE";"F";"CO";"55<64";"20023";"DS1"
"JPN";"2014";"URINE";"F";"HO";"65<74";"17353";"DS1"
"JPN";"2014";"URINE";"F";"CO";"65<74";"34586";"DS1"
"JPN";"2014";"URINE";"F";"HO";"75<84";"31096";"DS1"
"JPN";"2014";"URINE";"F";"CO";"75<84";"44425";"DS1"
"JPN";"2014";"URINE";"F";"HO";"85<";"31139";"DS1"
"JPN";"2014";"URINE";"F";"CO";"85<";"29297";"DS1"
"JPN";"2015";"BLOOD";"M";"HO";"01<04";"11679";"DS1"
"JPN";"2015";"BLOOD";"M";"CO";"01<04";"24190";"DS1"
"JPN";"2015";"BLOOD";"M";"HO";"<1";"15719";"DS1"
"JPN";"2015";"BLOOD";"M";"CO";"<1";"12690";"DS1"
"JPN";"2015";"BLOOD";"M";"HO";"05<14";"7266";"DS1"
"JPN";"2015";"BLOOD";"M";"CO";"05<14";"13015";"DS1"
"JPN";"2015";"BLOOD";"M";"HO";"15<24";"6001";"DS1"
"JPN";"2015";"BLOOD";"M";"CO";"15<24";"6390";"DS1"
"JPN";"2015";"BLOOD";"M";"HO";"25<34";"7243";"DS1"
"JPN";"2015";"BLOOD";"M";"CO";"25<34";"7569";"DS1"
"JPN";"2015";"BLOOD";"M";"HO";"35<44";"12819";"DS1"
"JPN";"2015";"BLOOD";"M";"CO";"35<44";"10685";"DS1"
"JPN";"2015";"BLOOD";"M";"HO";"45<54";"20955";"DS1"
"JPN";"2015";"BLOOD";"M";"CO";"45<54";"12651";"DS1"
"JPN";"2015";"BLOOD";"M";"HO";"55<64";"42567";"DS1"
"JPN";"2015";"BLOOD";"M";"CO";"55<64";"19954";"DS1"
"JPN";"2015";"BLOOD";"M";"HO";"65<74";"84947";"DS1"
"JPN";"2015";"BLOOD";"M";"CO";"65<74";"41444";"DS1"
"JPN";"2015";"BLOOD";"M";"HO";"75<84";"88641";"DS1"
"JPN";"2015";"BLOOD";"M";"CO";"75<84";"52604";"DS1"
"JPN";"2015";"BLOOD";"M";"HO";"85<";"40307";"DS1"
"JPN";"2015";"BLOOD";"M";"CO";"85<";"30827";"DS1"
"JPN";"2015";"BLOOD";"F";"HO";"01<04";"9530";"DS1"
"JPN";"2015";"BLOOD";"F";"CO";"01<04";"19713";"DS1"
"JPN";"2015";"BLOOD";"F";"HO";"<1";"11052";"DS1"
"JPN";"2015";"BLOOD";"F";"CO";"<1";"9245";"DS1"
"JPN";"2015";"BLOOD";"F";"HO";"05<14";"5648";"DS1"
"JPN";"2015";"BLOOD";"F";"CO";"05<14";"9980";"DS1"
"JPN";"2015";"BLOOD";"F";"HO";"15<24";"4952";"DS1"
"JPN";"2015";"BLOOD";"F";"CO";"15<24";"5886";"DS1"
"JPN";"2015";"BLOOD";"F";"HO";"25<34";"6745";"DS1"
"JPN";"2015";"BLOOD";"F";"CO";"25<34";"7469";"DS1"
"JPN";"2015";"BLOOD";"F";"HO";"35<44";"10286";"DS1"
"JPN";"2015";"BLOOD";"F";"CO";"35<44";"8966";"DS1"
"JPN";"2015";"BLOOD";"F";"HO";"45<54";"13759";"DS1"
"JPN";"2015";"BLOOD";"F";"CO";"45<54";"9369";"DS1"
"JPN";"2015";"BLOOD";"F";"HO";"55<64";"22684";"DS1"
"JPN";"2015";"BLOOD";"F";"CO";"55<64";"12802";"DS1"
"JPN";"2015";"BLOOD";"F";"HO";"65<74";"42937";"DS1"
"JPN";"2015";"BLOOD";"F";"CO";"65<74";"23392";"DS1"
"JPN";"2015";"BLOOD";"F";"HO";"75<84";"60402";"DS1"
"JPN";"2015";"BLOOD";"F";"CO";"75<84";"37025";"DS1"
"JPN";"2015";"BLOOD";"F";"HO";"85<";"52278";"DS1"
"JPN";"2015";"BLOOD";"F";"CO";"85<";"40576";"DS1"
"JPN";"2015";"URINE";"M";"HO";"01<04";"3085";"DS1"
"JPN";"2015";"URINE";"M";"CO";"01<04";"5504";"DS1"
"JPN";"2015";"URINE";"M";"HO";"<1";"3902";"DS1"
"JPN";"2015";"URINE";"M";"CO";"<1";"6649";"DS1"
"JPN";"2015";"URINE";"M";"HO";"05<14";"2127";"DS1"
"JPN";"2015";"URINE";"M";"CO";"05<14";"4508";"DS1"
"JPN";"2015";"URINE";"M";"HO";"15<24";"1773";"DS1"
"JPN";"2015";"URINE";"M";"CO";"15<24";"5075";"DS1"
"JPN";"2015";"URINE";"M";"HO";"25<34";"2178";"DS1"
"JPN";"2015";"URINE";"M";"CO";"25<34";"7696";"DS1"
"JPN";"2015";"URINE";"M";"HO";"35<44";"4535";"DS1"
"JPN";"2015";"URINE";"M";"CO";"35<44";"11767";"DS1"
"JPN";"2015";"URINE";"M";"HO";"45<54";"7772";"DS1"
"JPN";"2015";"URINE";"M";"CO";"45<54";"16016";"DS1"
"JPN";"2015";"URINE";"M";"HO";"55<64";"16833";"DS1"
"JPN";"2015";"URINE";"M";"CO";"55<64";"30481";"DS1"
"JPN";"2015";"URINE";"M";"HO";"65<74";"36997";"DS1"
"JPN";"2015";"URINE";"M";"CO";"65<74";"69908";"DS1"
"JPN";"2015";"URINE";"M";"HO";"75<84";"45064";"DS1"
"JPN";"2015";"URINE";"M";"CO";"75<84";"75059";"DS1"
"JPN";"2015";"URINE";"M";"HO";"85<";"24916";"DS1"
"JPN";"2015";"URINE";"M";"CO";"85<";"33733";"DS1"
"JPN";"2015";"URINE";"F";"HO";"01<04";"3000";"DS1"
"JPN";"2015";"URINE";"F";"CO";"01<04";"6131";"DS1"
"JPN";"2015";"URINE";"F";"HO";"<1";"2767";"DS1"
"JPN";"2015";"URINE";"F";"CO";"<1";"4509";"DS1"
"JPN";"2015";"URINE";"F";"HO";"05<14";"2192";"DS1"
"JPN";"2015";"URINE";"F";"CO";"05<14";"6323";"DS1"
"JPN";"2015";"URINE";"F";"HO";"15<24";"2191";"DS1"
"JPN";"2015";"URINE";"F";"CO";"15<24";"9746";"DS1"
"JPN";"2015";"URINE";"F";"HO";"25<34";"3762";"DS1"
"JPN";"2015";"URINE";"F";"CO";"25<34";"14433";"DS1"
"JPN";"2015";"URINE";"F";"HO";"35<44";"5179";"DS1"
"JPN";"2015";"URINE";"F";"CO";"35<44";"17520";"DS1"
"JPN";"2015";"URINE";"F";"HO";"45<54";"7153";"DS1"
"JPN";"2015";"URINE";"F";"CO";"45<54";"21348";"DS1"
"JPN";"2015";"URINE";"F";"HO";"55<64";"12118";"DS1"
"JPN";"2015";"URINE";"F";"CO";"55<64";"29199";"DS1"
"JPN";"2015";"URINE";"F";"HO";"65<74";"25220";"DS1"
"JPN";"2015";"URINE";"F";"CO";"65<74";"53340";"DS1"
"JPN";"2015";"URINE";"F";"HO";"75<84";"45932";"DS1"
"JPN";"2015";"URINE";"F";"CO";"75<84";"68735";"DS1"
"JPN";"2015";"URINE";"F";"HO";"85<";"49664";"DS1"
"JPN";"2015";"URINE";"F";"CO";"85<";"47944";"DS1"
"JPN";"2015";"STOOL";"M";"SUM";"UNK";"24";"DS2"
"JPN";"2015";"STOOL";"M";"SUM";"01<04";"17";"DS2"
"JPN";"2015";"STOOL";"M";"SUM";"<1";"3";"DS2"
"JPN";"2015";"STOOL";"M";"SUM";"05<14";"49";"DS2"
"JPN";"2015";"STOOL";"M";"SUM";"15<24";"17";"DS2"
"JPN";"2015";"STOOL";"M";"SUM";"25<34";"22";"DS2"
"JPN";"2015";"STOOL";"M";"SUM";"35<44";"10";"DS2"
"JPN";"2015";"STOOL";"M";"SUM";"45<54";"4";"DS2"
"JPN";"2015";"STOOL";"M";"SUM";"55<64";"10";"DS2"
"JPN";"2015";"STOOL";"M";"SUM";"65<74";"9";"DS2"
"JPN";"2015";"STOOL";"M";"SUM";"75<84";"4";"DS2"
"JPN";"2015";"STOOL";"M";"SUM";"85<";"1";"DS2"
"JPN";"2015";"STOOL";"F";"SUM";"UNK";"30";"DS2"
"JPN";"2015";"STOOL";"F";"SUM";"01<04";"22";"DS2"
"JPN";"2015";"STOOL";"F";"SUM";"<1";"2";"DS2"
"JPN";"2015";"STOOL";"F";"SUM";"05<14";"30";"DS2"
"JPN";"2015";"STOOL";"F";"SUM";"15<24";"13";"DS2"
"JPN";"2015";"STOOL";"F";"SUM";"25<34";"16";"DS2"
"JPN";"2015";"STOOL";"F";"SUM";"35<44";"4";"DS2"
"JPN";"2015";"STOOL";"F";"SUM";"45<54";"6";"DS2"
"JPN";"2015";"STOOL";"F";"SUM";"55<64";"4";"DS2"
"JPN";"2015";"STOOL";"F";"SUM";"65<74";"6";"DS2"
"JPN";"2015";"STOOL";"F";"SUM";"75<84";"2";"DS2"
"JPN";"2015";"STOOL";"F";"SUM";"85<";"5";"DS2"
"JPN";"2015";"STOOL";"UNK";"SUM";"UNK";"3";"DS2"
"JPN";"2015";"STOOL";"UNK";"SUM";"05<14";"1";"DS2"
"JPN";"2015";"STOOL";"UNK";"SUM";"15<24";"1";"DS2"
"JPN";"2015";"STOOL";"UNK";"SUM";"35<44";"1";"DS2"
"JPN";"2015";"STOOL";"UNK";"SUM";"65<74";"1";"DS2"
"JPN";"2016";"GENITAL";"SUM";"SUM";"SUM";"675";"DS3"
"NOR";"2016";"STOOL";"M";"UNK";"01<04";"30";"DS1"
"NOR";"2016";"STOOL";"M";"UNK";"<1";"8";"DS1"
"NOR";"2016";"STOOL";"M";"UNK";"05<14";"34";"DS1"
"NOR";"2016";"STOOL";"M";"UNK";"15<24";"48";"DS1"
"NOR";"2016";"STOOL";"M";"UNK";"25<34";"62";"DS1"
"NOR";"2016";"STOOL";"M";"UNK";"35<44";"55";"DS1"
"NOR";"2016";"STOOL";"M";"UNK";"45<54";"69";"DS1"
"NOR";"2016";"STOOL";"M";"UNK";"55<64";"50";"DS1"
"NOR";"2016";"STOOL";"M";"UNK";"65<74";"42";"DS1"
"NOR";"2016";"STOOL";"M";"UNK";"75<84";"9";"DS1"
"NOR";"2016";"STOOL";"M";"UNK";"85<";"1";"DS1"
"NOR";"2016";"STOOL";"F";"UNK";"01<04";"33";"DS1"
"NOR";"2016";"STOOL";"F";"UNK";"<1";"9";"DS1"
"NOR";"2016";"STOOL";"F";"UNK";"05<14";"38";"DS1"
"NOR";"2016";"STOOL";"F";"UNK";"15<24";"81";"DS1"
"NOR";"2016";"STOOL";"F";"UNK";"25<34";"63";"DS1"
"NOR";"2016";"STOOL";"F";"UNK";"35<44";"60";"DS1"
"NOR";"2016";"STOOL";"F";"UNK";"45<54";"67";"DS1"
"NOR";"2016";"STOOL";"F";"UNK";"55<64";"53";"DS1"
"NOR";"2016";"STOOL";"F";"UNK";"65<74";"42";"DS1"
"NOR";"2016";"STOOL";"F";"UNK";"75<84";"12";"DS1"
"NOR";"2016";"STOOL";"F";"UNK";"85<";"2";"DS1"
"NOR";"2016";"BLOOD";"M";"UNK";"01<04";"1";"DS4"
"NOR";"2016";"BLOOD";"M";"HO";"01<04";"30";"DS4"
"NOR";"2016";"BLOOD";"M";"CO";"01<04";"3";"DS4"
"NOR";"2016";"BLOOD";"M";"UNK";"<1";"1";"DS4"
"NOR";"2016";"BLOOD";"M";"HO";"<1";"56";"DS4"
"NOR";"2016";"BLOOD";"M";"CO";"<1";"4";"DS4"
"NOR";"2016";"BLOOD";"M";"UNK";"05<14";"1";"DS4"
"NOR";"2016";"BLOOD";"M";"HO";"05<14";"18";"DS4"
"NOR";"2016";"BLOOD";"M";"CO";"05<14";"9";"DS4"
"NOR";"2016";"BLOOD";"M";"UNK";"15<24";"3";"DS4"
"NOR";"2016";"BLOOD";"M";"HO";"15<24";"31";"DS4"
"NOR";"2016";"BLOOD";"M";"CO";"15<24";"9";"DS4"
"NOR";"2016";"BLOOD";"M";"UNK";"25<34";"8";"DS4"
"NOR";"2016";"BLOOD";"M";"HO";"25<34";"59";"DS4"
"NOR";"2016";"BLOOD";"M";"CO";"25<34";"12";"DS4"
"NOR";"2016";"BLOOD";"M";"UNK";"35<44";"2";"DS4"
"NOR";"2016";"BLOOD";"M";"HO";"35<44";"86";"DS4"
"NOR";"2016";"BLOOD";"M";"CO";"35<44";"32";"DS4"
"NOR";"2016";"BLOOD";"M";"UNK";"45<54";"6";"DS4"
"NOR";"2016";"BLOOD";"M";"HO";"45<54";"196";"DS4"
"NOR";"2016";"BLOOD";"M";"CO";"45<54";"46";"DS4"
"NOR";"2016";"BLOOD";"M";"UNK";"55<64";"3";"DS4"
"NOR";"2016";"BLOOD";"M";"HO";"55<64";"414";"DS4"
"NOR";"2016";"BLOOD";"M";"CO";"55<64";"108";"DS4"
"NOR";"2016";"BLOOD";"M";"UNK";"65<74";"3";"DS4"
"NOR";"2016";"BLOOD";"M";"HO";"65<74";"825";"DS4"
"NOR";"2016";"BLOOD";"M";"CO";"65<74";"188";"DS4"
"NOR";"2016";"BLOOD";"M";"UNK";"75<84";"7";"DS4"
"NOR";"2016";"BLOOD";"M";"HO";"75<84";"815";"DS4"
"NOR";"2016";"BLOOD";"M";"CO";"75<84";"196";"DS4"
